"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: distribution","Param: keyRange","Param: mapType","Param: readRatio"
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,12.991343,0.024246,"ops/us",zipfian_0.99,1000,HashTrieMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,9.517154,0.014471,"ops/us",zipfian_0.99,1000,HashTrieMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,8.051100,0.119014,"ops/us",zipfian_0.99,1000,HashTrieMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,24.028003,0.047077,"ops/us",zipfian_0.99,1000,WrapConcurrentHashMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,15.940793,0.080142,"ops/us",zipfian_0.99,1000,WrapConcurrentHashMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,13.537686,0.009939,"ops/us",zipfian_0.99,1000,WrapConcurrentHashMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,8.723662,0.065805,"ops/us",zipfian_0.99,1000000,SynchronizedMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,7.275397,0.092625,"ops/us",zipfian_0.99,1000000,SynchronizedMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,6.783842,0.095548,"ops/us",zipfian_0.99,1000000,SynchronizedMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,8.418766,0.022824,"ops/us",zipfian_0.99,1000000,StripedMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,7.012178,0.042274,"ops/us",zipfian_0.99,1000000,StripedMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,6.616258,0.045373,"ops/us",zipfian_0.99,1000000,StripedMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,8.379011,0.072783,"ops/us",zipfian_0.99,1000000,StripedMapPadded,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,7.135434,0.039955,"ops/us",zipfian_0.99,1000000,StripedMapPadded,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,6.479564,0.063202,"ops/us",zipfian_0.99,1000000,StripedMapPadded,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,8.573309,0.052881,"ops/us",zipfian_0.99,1000000,StripedWriteMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,6.826435,0.040103,"ops/us",zipfian_0.99,1000000,StripedWriteMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,6.031396,0.041030,"ops/us",zipfian_0.99,1000000,StripedWriteMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,8.536416,0.081000,"ops/us",zipfian_0.99,1000000,StripedWriteMapPadded,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,6.700463,0.055400,"ops/us",zipfian_0.99,1000000,StripedWriteMapPadded,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,6.025540,0.039170,"ops/us",zipfian_0.99,1000000,StripedWriteMapPadded,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,7.810999,0.064176,"ops/us",zipfian_0.99,1000000,StripedLevelWriteMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,6.139518,0.036156,"ops/us",zipfian_0.99,1000000,StripedLevelWriteMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,5.777320,0.029334,"ops/us",zipfian_0.99,1000000,StripedLevelWriteMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,2.919420,0.027510,"ops/us",zipfian_0.99,1000000,HashTrieMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,2.373636,0.027167,"ops/us",zipfian_0.99,1000000,HashTrieMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,2.048169,0.020654,"ops/us",zipfian_0.99,1000000,HashTrieMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,10.912827,0.044291,"ops/us",zipfian_0.99,1000000,WrapConcurrentHashMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,8.470173,0.062657,"ops/us",zipfian_0.99,1000000,WrapConcurrentHashMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","thrpt",1,20,7.335781,0.047031,"ops/us",zipfian_0.99,1000000,WrapConcurrentHashMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.053548,0.000034,"us/op",uniform,1000,SynchronizedMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.068205,0.000516,"us/op",uniform,1000,SynchronizedMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.071848,0.000091,"us/op",uniform,1000,SynchronizedMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.056980,0.000025,"us/op",uniform,1000,StripedMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.071951,0.000037,"us/op",uniform,1000,StripedMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.077659,0.000153,"us/op",uniform,1000,StripedMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.057506,0.000463,"us/op",uniform,1000,StripedMapPadded,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.072897,0.000317,"us/op",uniform,1000,StripedMapPadded,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.077857,0.000437,"us/op",uniform,1000,StripedMapPadded,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.045613,0.000485,"us/op",uniform,1000,StripedWriteMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.067530,0.001100,"us/op",uniform,1000,StripedWriteMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.077879,0.000608,"us/op",uniform,1000,StripedWriteMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.045722,0.000042,"us/op",uniform,1000,StripedWriteMapPadded,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.066685,0.000217,"us/op",uniform,1000,StripedWriteMapPadded,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.079012,0.000590,"us/op",uniform,1000,StripedWriteMapPadded,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.050061,0.000614,"us/op",uniform,1000,StripedLevelWriteMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.071378,0.000026,"us/op",uniform,1000,StripedLevelWriteMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.086273,0.000645,"us/op",uniform,1000,StripedLevelWriteMap,0.2
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.085832,0.000273,"us/op",uniform,1000,HashTrieMap,0.8
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.108230,0.000515,"us/op",uniform,1000,HashTrieMap,0.5
"benchmarks.HashMapBenchmark.mixedReadWrite","avgt",1,20,0.133660,0.000246,"us/op",uniform,1000,HashTrieMap,0.2
